file_a,difficulty_a,file_b,difficulty_b,op_5gram_cosine
challenges/easy/challenge-48_21.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.48497678
challenges/easy/challenge-48_21.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.48455631
challenges/easy/challenge-56_22.qasm,easy,challenges/easy/challenge-56_23.qasm,easy,0.85627799
challenges/easy/challenge-56_22.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.78397368
challenges/easy/challenge-56_22.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.91729282
challenges/easy/challenge-56_22.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.86121202
challenges/easy/challenge-56_22.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.72103309
challenges/easy/challenge-56_22.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.77081282
challenges/easy/challenge-56_22.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.80695400
challenges/easy/challenge-56_22.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.83119661
challenges/easy/challenge-56_22.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.87322981
challenges/easy/challenge-56_22.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.88004919
challenges/easy/challenge-56_22.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.88767949
challenges/easy/challenge-56_22.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.88383306
challenges/easy/challenge-56_22.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.84933749
challenges/easy/challenge-56_22.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.85579003
challenges/easy/challenge-56_22.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.86926354
challenges/easy/challenge-56_22.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.76162801
challenges/easy/challenge-56_22.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.82385261
challenges/easy/challenge-56_22.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.85418961
challenges/easy/challenge-56_22.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.76860679
challenges/easy/challenge-56_22.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.47874800
challenges/easy/challenge-56_22.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.38985689
challenges/easy/challenge-56_22.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.47220369
challenges/easy/challenge-56_22.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.47971186
challenges/easy/challenge-56_22.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.48171878
challenges/easy/challenge-56_22.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.47623823
challenges/easy/challenge-56_22.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.46954772
challenges/easy/challenge-56_22.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.48073167
challenges/easy/challenge-56_23.qasm,easy,challenges/easy/challenge-56_24.qasm,easy,0.92117794
challenges/easy/challenge-56_23.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.85585069
challenges/easy/challenge-56_23.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.89279194
challenges/easy/challenge-56_23.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.68491018
challenges/easy/challenge-56_23.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.66118801
challenges/easy/challenge-56_23.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.81564453
challenges/easy/challenge-56_23.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.82895425
challenges/easy/challenge-56_23.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.90889111
challenges/easy/challenge-56_23.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.89448462
challenges/easy/challenge-56_23.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.81244844
challenges/easy/challenge-56_23.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.88271172
challenges/easy/challenge-56_23.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.88971706
challenges/easy/challenge-56_23.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.80578568
challenges/easy/challenge-56_23.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.85988694
challenges/easy/challenge-56_23.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.65308129
challenges/easy/challenge-56_23.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.74554293
challenges/easy/challenge-56_23.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.85736213
challenges/easy/challenge-56_23.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.65258469
challenges/easy/challenge-56_23.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.50565088
challenges/easy/challenge-56_23.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.39265834
challenges/easy/challenge-56_23.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.50872482
challenges/easy/challenge-56_23.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.52037707
challenges/easy/challenge-56_23.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.51719409
challenges/easy/challenge-56_23.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.52011471
challenges/easy/challenge-56_23.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.50362601
challenges/easy/challenge-56_23.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.51850145
challenges/easy/challenge-56_24.qasm,easy,challenges/easy/challenge-64_25.qasm,easy,0.79691029
challenges/easy/challenge-56_24.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.86516353
challenges/easy/challenge-56_24.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.64735844
challenges/easy/challenge-56_24.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.58476619
challenges/easy/challenge-56_24.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.75143843
challenges/easy/challenge-56_24.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.79161551
challenges/easy/challenge-56_24.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.86368394
challenges/easy/challenge-56_24.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.89489059
challenges/easy/challenge-56_24.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.75279171
challenges/easy/challenge-56_24.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.86981500
challenges/easy/challenge-56_24.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.87226833
challenges/easy/challenge-56_24.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.74753936
challenges/easy/challenge-56_24.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.84354245
challenges/easy/challenge-56_24.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.56318714
challenges/easy/challenge-56_24.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.67034394
challenges/easy/challenge-56_24.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.81542424
challenges/easy/challenge-56_24.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.55849810
challenges/easy/challenge-56_24.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.49393692
challenges/easy/challenge-56_24.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.39015076
challenges/easy/challenge-56_24.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.50885009
challenges/easy/challenge-56_24.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.52574153
challenges/easy/challenge-56_24.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.51946448
challenges/easy/challenge-56_24.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.52426093
challenges/easy/challenge-56_24.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.50687719
challenges/easy/challenge-56_24.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.51893758
challenges/easy/challenge-64_25.qasm,easy,challenges/easy/challenge-64_26.qasm,easy,0.85971394
challenges/easy/challenge-64_25.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.71918182
challenges/easy/challenge-64_25.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.79393110
challenges/easy/challenge-64_25.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.82710880
challenges/easy/challenge-64_25.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.84076411
challenges/easy/challenge-64_25.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.89409773
challenges/easy/challenge-64_25.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.88428084
challenges/easy/challenge-64_25.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.90908434
challenges/easy/challenge-64_25.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.92343343
challenges/easy/challenge-64_25.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.86757554
challenges/easy/challenge-64_25.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.88792051
challenges/easy/challenge-64_25.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.87125691
challenges/easy/challenge-64_25.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.74883373
challenges/easy/challenge-64_25.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.84725271
challenges/easy/challenge-64_25.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.87062237
challenges/easy/challenge-64_25.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.77794190
challenges/easy/challenge-64_25.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.52577527
challenges/easy/challenge-64_25.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.40755085
challenges/easy/challenge-64_25.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.50538168
challenges/easy/challenge-64_25.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.51003217
challenges/easy/challenge-64_25.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.51529631
challenges/easy/challenge-64_25.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.51008214
challenges/easy/challenge-64_25.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.50414464
challenges/easy/challenge-64_25.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.50575270
challenges/easy/challenge-64_26.qasm,easy,challenges/moderate/challenge-8_27.qasm,moderate,0.75217522
challenges/easy/challenge-64_26.qasm,easy,challenges/moderate/challenge-16_28.qasm,moderate,0.72264086
challenges/easy/challenge-64_26.qasm,easy,challenges/moderate/challenge-24_29.qasm,moderate,0.82343636
challenges/easy/challenge-64_26.qasm,easy,challenges/moderate/challenge-32_30.qasm,moderate,0.83148423
challenges/easy/challenge-64_26.qasm,easy,challenges/moderate/challenge-48_31.qasm,moderate,0.88647551
challenges/easy/challenge-64_26.qasm,easy,challenges/moderate/challenge-48_32.qasm,moderate,0.90561028
challenges/easy/challenge-64_26.qasm,easy,challenges/moderate/challenge-56_33.qasm,moderate,0.80204836
challenges/easy/challenge-64_26.qasm,easy,challenges/moderate/challenge-64_34.qasm,moderate,0.87103878
challenges/easy/challenge-64_26.qasm,easy,challenges/hard/challenge-40_35.qasm,hard,0.88400678
challenges/easy/challenge-64_26.qasm,easy,challenges/hard/challenge-48_36.qasm,hard,0.83747653
challenges/easy/challenge-64_26.qasm,easy,challenges/hard/challenge-48_37.qasm,hard,0.86371462
challenges/easy/challenge-64_26.qasm,easy,challenges/hard/challenge-56_38.qasm,hard,0.69147887
challenges/easy/challenge-64_26.qasm,easy,challenges/hard/challenge-56_39.qasm,hard,0.79029323
challenges/easy/challenge-64_26.qasm,easy,challenges/hard/challenge-64_40.qasm,hard,0.84192888
challenges/easy/challenge-64_26.qasm,easy,challenges/hard/challenge-64_41.qasm,hard,0.71151781
challenges/easy/challenge-64_26.qasm,easy,challenges/very_hard/challenge-48_42.qasm,very_hard,0.52833939
challenges/easy/challenge-64_26.qasm,easy,challenges/very_hard/challenge-56_43.qasm,very_hard,0.42282446
challenges/easy/challenge-64_26.qasm,easy,challenges/very_hard/challenge-64_44.qasm,very_hard,0.53351074
challenges/easy/challenge-64_26.qasm,easy,challenges/very_hard/challenge-72_45.qasm,very_hard,0.54134370
challenges/easy/challenge-64_26.qasm,easy,challenges/very_hard/challenge-80_46.qasm,very_hard,0.54195849
challenges/easy/challenge-64_26.qasm,easy,challenges/very_hard/challenge-88_47.qasm,very_hard,0.54311896
challenges/easy/challenge-64_26.qasm,easy,challenges/very_hard/challenge-96_48.qasm,very_hard,0.53084588
challenges/easy/challenge-64_26.qasm,easy,challenges/very_hard/challenge-104_49.qasm,very_hard,0.53985096
challenges/moderate/challenge-8_27.qasm,moderate,challenges/moderate/challenge-16_28.qasm,moderate,0.81743228
challenges/moderate/challenge-8_27.qasm,moderate,challenges/moderate/challenge-24_29.qasm,moderate,0.83396199
challenges/moderate/challenge-8_27.qasm,moderate,challenges/moderate/challenge-32_30.qasm,moderate,0.84376844
challenges/moderate/challenge-8_27.qasm,moderate,challenges/moderate/challenge-48_31.qasm,moderate,0.70339488
challenges/moderate/challenge-8_27.qasm,moderate,challenges/moderate/challenge-48_32.qasm,moderate,0.67342418
challenges/moderate/challenge-8_27.qasm,moderate,challenges/moderate/challenge-56_33.qasm,moderate,0.59114891
challenges/moderate/challenge-8_27.qasm,moderate,challenges/moderate/challenge-64_34.qasm,moderate,0.73468044
challenges/moderate/challenge-8_27.qasm,moderate,challenges/hard/challenge-40_35.qasm,hard,0.80818049
challenges/moderate/challenge-8_27.qasm,moderate,challenges/hard/challenge-48_36.qasm,hard,0.86087037
challenges/moderate/challenge-8_27.qasm,moderate,challenges/hard/challenge-48_37.qasm,hard,0.78008134
challenges/moderate/challenge-8_27.qasm,moderate,challenges/hard/challenge-56_38.qasm,hard,0.71986848
challenges/moderate/challenge-8_27.qasm,moderate,challenges/hard/challenge-56_39.qasm,hard,0.80404714
challenges/moderate/challenge-8_27.qasm,moderate,challenges/hard/challenge-64_40.qasm,hard,0.80932423
challenges/moderate/challenge-8_27.qasm,moderate,challenges/hard/challenge-64_41.qasm,hard,0.77932160
challenges/moderate/challenge-8_27.qasm,moderate,challenges/very_hard/challenge-48_42.qasm,very_hard,0.43542612
challenges/moderate/challenge-8_27.qasm,moderate,challenges/very_hard/challenge-56_43.qasm,very_hard,0.35474265
challenges/moderate/challenge-8_27.qasm,moderate,challenges/very_hard/challenge-64_44.qasm,very_hard,0.40606709
challenges/moderate/challenge-8_27.qasm,moderate,challenges/very_hard/challenge-72_45.qasm,very_hard,0.41064220
challenges/moderate/challenge-8_27.qasm,moderate,challenges/very_hard/challenge-80_46.qasm,very_hard,0.42023020
challenges/moderate/challenge-8_27.qasm,moderate,challenges/very_hard/challenge-88_47.qasm,very_hard,0.40508974
challenges/moderate/challenge-8_27.qasm,moderate,challenges/very_hard/challenge-96_48.qasm,very_hard,0.40686546
challenges/moderate/challenge-8_27.qasm,moderate,challenges/very_hard/challenge-104_49.qasm,very_hard,0.41234614
challenges/moderate/challenge-16_28.qasm,moderate,challenges/moderate/challenge-24_29.qasm,moderate,0.88156151
challenges/moderate/challenge-16_28.qasm,moderate,challenges/moderate/challenge-32_30.qasm,moderate,0.87025581
challenges/moderate/challenge-16_28.qasm,moderate,challenges/moderate/challenge-48_31.qasm,moderate,0.74325329
challenges/moderate/challenge-16_28.qasm,moderate,challenges/moderate/challenge-48_32.qasm,moderate,0.69045543
challenges/moderate/challenge-16_28.qasm,moderate,challenges/moderate/challenge-56_33.qasm,moderate,0.70328096
challenges/moderate/challenge-16_28.qasm,moderate,challenges/moderate/challenge-64_34.qasm,moderate,0.72887650
challenges/moderate/challenge-16_28.qasm,moderate,challenges/hard/challenge-40_35.qasm,hard,0.81446669
challenges/moderate/challenge-16_28.qasm,moderate,challenges/hard/challenge-48_36.qasm,hard,0.91594305
challenges/moderate/challenge-16_28.qasm,moderate,challenges/hard/challenge-48_37.qasm,hard,0.85830782
challenges/moderate/challenge-16_28.qasm,moderate,challenges/hard/challenge-56_38.qasm,hard,0.92397420
challenges/moderate/challenge-16_28.qasm,moderate,challenges/hard/challenge-56_39.qasm,hard,0.94448362
challenges/moderate/challenge-16_28.qasm,moderate,challenges/hard/challenge-64_40.qasm,hard,0.84227105
challenges/moderate/challenge-16_28.qasm,moderate,challenges/hard/challenge-64_41.qasm,hard,0.95934857
challenges/moderate/challenge-16_28.qasm,moderate,challenges/very_hard/challenge-48_42.qasm,very_hard,0.45676371
challenges/moderate/challenge-16_28.qasm,moderate,challenges/very_hard/challenge-56_43.qasm,very_hard,0.35900150
challenges/moderate/challenge-16_28.qasm,moderate,challenges/very_hard/challenge-64_44.qasm,very_hard,0.40765294
challenges/moderate/challenge-16_28.qasm,moderate,challenges/very_hard/challenge-72_45.qasm,very_hard,0.41072785
challenges/moderate/challenge-16_28.qasm,moderate,challenges/very_hard/challenge-80_46.qasm,very_hard,0.42232503
challenges/moderate/challenge-16_28.qasm,moderate,challenges/very_hard/challenge-88_47.qasm,very_hard,0.40478663
challenges/moderate/challenge-16_28.qasm,moderate,challenges/very_hard/challenge-96_48.qasm,very_hard,0.41214604
challenges/moderate/challenge-16_28.qasm,moderate,challenges/very_hard/challenge-104_49.qasm,very_hard,0.40763523
challenges/moderate/challenge-24_29.qasm,moderate,challenges/moderate/challenge-32_30.qasm,moderate,0.95513086
challenges/moderate/challenge-24_29.qasm,moderate,challenges/moderate/challenge-48_31.qasm,moderate,0.87674808
challenges/moderate/challenge-24_29.qasm,moderate,challenges/moderate/challenge-48_32.qasm,moderate,0.75860600
challenges/moderate/challenge-24_29.qasm,moderate,challenges/moderate/challenge-56_33.qasm,moderate,0.70798628
challenges/moderate/challenge-24_29.qasm,moderate,challenges/moderate/challenge-64_34.qasm,moderate,0.80930643
challenges/moderate/challenge-24_29.qasm,moderate,challenges/hard/challenge-40_35.qasm,hard,0.93285796
challenges/moderate/challenge-24_29.qasm,moderate,challenges/hard/challenge-48_36.qasm,hard,0.94025782
challenges/moderate/challenge-24_29.qasm,moderate,challenges/hard/challenge-48_37.qasm,hard,0.91750750
challenges/moderate/challenge-24_29.qasm,moderate,challenges/hard/challenge-56_38.qasm,hard,0.84587340
challenges/moderate/challenge-24_29.qasm,moderate,challenges/hard/challenge-56_39.qasm,hard,0.92345990
challenges/moderate/challenge-24_29.qasm,moderate,challenges/hard/challenge-64_40.qasm,hard,0.94211177
challenges/moderate/challenge-24_29.qasm,moderate,challenges/hard/challenge-64_41.qasm,hard,0.86280127
challenges/moderate/challenge-24_29.qasm,moderate,challenges/very_hard/challenge-48_42.qasm,very_hard,0.46764812
challenges/moderate/challenge-24_29.qasm,moderate,challenges/very_hard/challenge-56_43.qasm,very_hard,0.36719874
challenges/moderate/challenge-24_29.qasm,moderate,challenges/very_hard/challenge-64_44.qasm,very_hard,0.44628912
challenges/moderate/challenge-24_29.qasm,moderate,challenges/very_hard/challenge-72_45.qasm,very_hard,0.45354334
challenges/moderate/challenge-24_29.qasm,moderate,challenges/very_hard/challenge-80_46.qasm,very_hard,0.45763210
challenges/moderate/challenge-24_29.qasm,moderate,challenges/very_hard/challenge-88_47.qasm,very_hard,0.45103424
challenges/moderate/challenge-24_29.qasm,moderate,challenges/very_hard/challenge-96_48.qasm,very_hard,0.44693404
challenges/moderate/challenge-24_29.qasm,moderate,challenges/very_hard/challenge-104_49.qasm,very_hard,0.45406040
challenges/moderate/challenge-32_30.qasm,moderate,challenges/moderate/challenge-48_31.qasm,moderate,0.87409920
challenges/moderate/challenge-32_30.qasm,moderate,challenges/moderate/challenge-48_32.qasm,moderate,0.79874622
challenges/moderate/challenge-32_30.qasm,moderate,challenges/moderate/challenge-56_33.qasm,moderate,0.71777213
challenges/moderate/challenge-32_30.qasm,moderate,challenges/moderate/challenge-64_34.qasm,moderate,0.82763320
challenges/moderate/challenge-32_30.qasm,moderate,challenges/hard/challenge-40_35.qasm,hard,0.95621445
challenges/moderate/challenge-32_30.qasm,moderate,challenges/hard/challenge-48_36.qasm,hard,0.92878936
challenges/moderate/challenge-32_30.qasm,moderate,challenges/hard/challenge-48_37.qasm,hard,0.92350248
challenges/moderate/challenge-32_30.qasm,moderate,challenges/hard/challenge-56_38.qasm,hard,0.83675464
challenges/moderate/challenge-32_30.qasm,moderate,challenges/hard/challenge-56_39.qasm,hard,0.90516441
challenges/moderate/challenge-32_30.qasm,moderate,challenges/hard/challenge-64_40.qasm,hard,0.94793895
challenges/moderate/challenge-32_30.qasm,moderate,challenges/hard/challenge-64_41.qasm,hard,0.84233957
challenges/moderate/challenge-32_30.qasm,moderate,challenges/very_hard/challenge-48_42.qasm,very_hard,0.47007930
challenges/moderate/challenge-32_30.qasm,moderate,challenges/very_hard/challenge-56_43.qasm,very_hard,0.37621174
challenges/moderate/challenge-32_30.qasm,moderate,challenges/very_hard/challenge-64_44.qasm,very_hard,0.45598601
challenges/moderate/challenge-32_30.qasm,moderate,challenges/very_hard/challenge-72_45.qasm,very_hard,0.46525240
challenges/moderate/challenge-32_30.qasm,moderate,challenges/very_hard/challenge-80_46.qasm,very_hard,0.46460164
challenges/moderate/challenge-32_30.qasm,moderate,challenges/very_hard/challenge-88_47.qasm,very_hard,0.46328593
challenges/moderate/challenge-32_30.qasm,moderate,challenges/very_hard/challenge-96_48.qasm,very_hard,0.45431680
challenges/moderate/challenge-32_30.qasm,moderate,challenges/very_hard/challenge-104_49.qasm,very_hard,0.46536032
challenges/moderate/challenge-48_31.qasm,moderate,challenges/moderate/challenge-48_32.qasm,moderate,0.86959520
challenges/moderate/challenge-48_31.qasm,moderate,challenges/moderate/challenge-56_33.qasm,moderate,0.83957579
challenges/moderate/challenge-48_31.qasm,moderate,challenges/moderate/challenge-64_34.qasm,moderate,0.88696613
challenges/moderate/challenge-48_31.qasm,moderate,challenges/hard/challenge-40_35.qasm,hard,0.91440598
challenges/moderate/challenge-48_31.qasm,moderate,challenges/hard/challenge-48_36.qasm,hard,0.87801517
challenges/moderate/challenge-48_31.qasm,moderate,challenges/hard/challenge-48_37.qasm,hard,0.91719923
challenges/moderate/challenge-48_31.qasm,moderate,challenges/hard/challenge-56_38.qasm,hard,0.75973634
challenges/moderate/challenge-48_31.qasm,moderate,challenges/hard/challenge-56_39.qasm,hard,0.83531824
challenges/moderate/challenge-48_31.qasm,moderate,challenges/hard/challenge-64_40.qasm,hard,0.91538389
challenges/moderate/challenge-48_31.qasm,moderate,challenges/hard/challenge-64_41.qasm,hard,0.74719485
challenges/moderate/challenge-48_31.qasm,moderate,challenges/very_hard/challenge-48_42.qasm,very_hard,0.47192046
challenges/moderate/challenge-48_31.qasm,moderate,challenges/very_hard/challenge-56_43.qasm,very_hard,0.38098746
challenges/moderate/challenge-48_31.qasm,moderate,challenges/very_hard/challenge-64_44.qasm,very_hard,0.46886757
challenges/moderate/challenge-48_31.qasm,moderate,challenges/very_hard/challenge-72_45.qasm,very_hard,0.47886969
challenges/moderate/challenge-48_31.qasm,moderate,challenges/very_hard/challenge-80_46.qasm,very_hard,0.48013785
challenges/moderate/challenge-48_31.qasm,moderate,challenges/very_hard/challenge-88_47.qasm,very_hard,0.47687737
challenges/moderate/challenge-48_31.qasm,moderate,challenges/very_hard/challenge-96_48.qasm,very_hard,0.46749588
challenges/moderate/challenge-48_31.qasm,moderate,challenges/very_hard/challenge-104_49.qasm,very_hard,0.47606520
challenges/moderate/challenge-48_32.qasm,moderate,challenges/moderate/challenge-56_33.qasm,moderate,0.85809491
challenges/moderate/challenge-48_32.qasm,moderate,challenges/moderate/challenge-64_34.qasm,moderate,0.91330416
challenges/moderate/challenge-48_32.qasm,moderate,challenges/hard/challenge-40_35.qasm,hard,0.85458798
challenges/moderate/challenge-48_32.qasm,moderate,challenges/hard/challenge-48_36.qasm,hard,0.78896011
challenges/moderate/challenge-48_32.qasm,moderate,challenges/hard/challenge-48_37.qasm,hard,0.85489760
challenges/moderate/challenge-48_32.qasm,moderate,challenges/hard/challenge-56_38.qasm,hard,0.65808374
challenges/moderate/challenge-48_32.qasm,moderate,challenges/hard/challenge-56_39.qasm,hard,0.74773772
challenges/moderate/challenge-48_32.qasm,moderate,challenges/hard/challenge-64_40.qasm,hard,0.81456335
challenges/moderate/challenge-48_32.qasm,moderate,challenges/hard/challenge-64_41.qasm,hard,0.66176945
challenges/moderate/challenge-48_32.qasm,moderate,challenges/very_hard/challenge-48_42.qasm,very_hard,0.48974655
challenges/moderate/challenge-48_32.qasm,moderate,challenges/very_hard/challenge-56_43.qasm,very_hard,0.39065012
challenges/moderate/challenge-48_32.qasm,moderate,challenges/very_hard/challenge-64_44.qasm,very_hard,0.49359286
challenges/moderate/challenge-48_32.qasm,moderate,challenges/very_hard/challenge-72_45.qasm,very_hard,0.50783726
challenges/moderate/challenge-48_32.qasm,moderate,challenges/very_hard/challenge-80_46.qasm,very_hard,0.50483275
challenges/moderate/challenge-48_32.qasm,moderate,challenges/very_hard/challenge-88_47.qasm,very_hard,0.50389722
challenges/moderate/challenge-48_32.qasm,moderate,challenges/very_hard/challenge-96_48.qasm,very_hard,0.49220421
challenges/moderate/challenge-48_32.qasm,moderate,challenges/very_hard/challenge-104_49.qasm,very_hard,0.50147624
challenges/moderate/challenge-56_33.qasm,moderate,challenges/moderate/challenge-64_34.qasm,moderate,0.86719484
challenges/moderate/challenge-56_33.qasm,moderate,challenges/hard/challenge-40_35.qasm,hard,0.76939691
challenges/moderate/challenge-56_33.qasm,moderate,challenges/hard/challenge-48_36.qasm,hard,0.78001458
challenges/moderate/challenge-56_33.qasm,moderate,challenges/hard/challenge-48_37.qasm,hard,0.82488070
challenges/moderate/challenge-56_33.qasm,moderate,challenges/hard/challenge-56_38.qasm,hard,0.70813400
challenges/moderate/challenge-56_33.qasm,moderate,challenges/hard/challenge-56_39.qasm,hard,0.76652695
challenges/moderate/challenge-56_33.qasm,moderate,challenges/hard/challenge-64_40.qasm,hard,0.77329751
challenges/moderate/challenge-56_33.qasm,moderate,challenges/hard/challenge-64_41.qasm,hard,0.70486363
challenges/moderate/challenge-56_33.qasm,moderate,challenges/very_hard/challenge-48_42.qasm,very_hard,0.46973050
challenges/moderate/challenge-56_33.qasm,moderate,challenges/very_hard/challenge-56_43.qasm,very_hard,0.36861699
challenges/moderate/challenge-56_33.qasm,moderate,challenges/very_hard/challenge-64_44.qasm,very_hard,0.45938173
challenges/moderate/challenge-56_33.qasm,moderate,challenges/very_hard/challenge-72_45.qasm,very_hard,0.46400960
challenges/moderate/challenge-56_33.qasm,moderate,challenges/very_hard/challenge-80_46.qasm,very_hard,0.46836237
challenges/moderate/challenge-56_33.qasm,moderate,challenges/very_hard/challenge-88_47.qasm,very_hard,0.46498258
challenges/moderate/challenge-56_33.qasm,moderate,challenges/very_hard/challenge-96_48.qasm,very_hard,0.45990831
challenges/moderate/challenge-56_33.qasm,moderate,challenges/very_hard/challenge-104_49.qasm,very_hard,0.45848959
challenges/moderate/challenge-64_34.qasm,moderate,challenges/hard/challenge-40_35.qasm,hard,0.88391241
challenges/moderate/challenge-64_34.qasm,moderate,challenges/hard/challenge-48_36.qasm,hard,0.84353707
challenges/moderate/challenge-64_34.qasm,moderate,challenges/hard/challenge-48_37.qasm,hard,0.87406291
