path,difficulty,file,q0,q1,distance,count_undirected_entangling,cx_forward,cx_reverse,swap_count,first_gate_index,last_gate_index,span_fraction
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,57,63,6,4,4,0,0,17906,34448,0.43924588
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,67,84,17,4,4,0,0,17936,35671,0.47092406
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,19,52,33,4,4,0,0,17944,33328,0.40849708
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,8,62,54,4,4,0,0,17951,37280,0.51325013
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,58,61,3,4,4,0,0,17971,33483,0.41189591
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,25,62,37,4,4,0,0,17995,34091,0.42740308
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,5,19,14,4,4,0,0,18023,35502,0.46412639
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,23,78,55,4,4,0,0,18033,34179,0.42873075
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,57,67,10,4,4,0,0,18084,37024,0.50292087
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,32,49,17,4,4,0,0,18096,35092,0.45130112
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,14,40,26,4,4,0,0,18109,33299,0.40334572
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,37,70,33,4,4,0,0,18146,33539,0.40873606
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,15,23,8,4,4,0,0,18148,34514,0.43457249
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,8,87,79,4,4,0,0,18149,33468,0.40677111
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,38,59,21,4,4,0,0,18192,35865,0.46927775
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,73,82,9,4,4,0,0,18215,32639,0.38300584
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,16,53,37,4,4,0,0,18247,34601,0.43425385
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,8,12,4,4,2,2,0,18308,32717,0.38260754
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,30,53,23,4,4,0,0,18315,35049,0.44434413
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,66,83,17,4,4,0,0,18316,33596,0.40573553
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,23,59,36,4,4,0,0,18321,34451,0.42830589
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,8,37,29,4,4,0,0,18346,33728,0.40844397
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,41,53,12,4,4,0,0,18372,35547,0.45605417
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,26,39,13,4,4,0,0,18405,32990,0.38728093
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,10,84,74,4,4,0,0,18431,32981,0.38635157
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,11,26,15,4,4,0,0,18467,34706,0.43120021
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,9,69,60,4,4,0,0,18483,35433,0.45007966
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,60,85,25,4,4,0,0,18496,36753,0.48478492
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,2,80,78,4,4,0,0,18525,37535,0.50477961
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,39,64,25,4,4,0,0,18533,36627,0.48045672
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,51,52,1,4,4,0,0,18613,36170,0.46619756
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,2,81,79,4,4,0,0,18617,37147,0.49203399
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,13,16,3,4,4,0,0,18666,35217,0.43948486
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,14,58,44,4,4,0,0,18718,34936,0.43064259
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,6,32,26,4,4,0,0,18749,33415,0.38943176
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,65,76,11,4,4,0,0,18809,34630,0.42010090
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,1,57,56,4,4,0,0,18813,33742,0.39641529
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,36,43,7,4,4,0,0,18819,34674,0.42100372
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,80,86,6,4,4,0,0,18823,32930,0.37458842
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,18,48,30,4,4,0,0,18840,34785,0.42339352
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,39,61,22,4,4,0,0,18841,32875,0.37265003
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,2,40,38,4,4,0,0,18842,34061,0.40411577
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,4,69,65,4,4,0,0,18852,32843,0.37150823
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,42,86,44,4,4,0,0,18865,36076,0.45701009
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,31,43,12,4,4,0,0,18878,34619,0.41797663
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,1,87,86,4,4,0,0,18893,35206,0.43316516
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,52,57,5,4,4,0,0,18940,33673,0.39121083
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,1,41,40,4,4,0,0,18963,32499,0.35942645
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,14,41,27,4,4,0,0,19012,32311,0.35313330
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,9,21,12,4,4,0,0,19033,37514,0.49073287
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,0,82,82,4,4,0,0,19041,37340,0.48590016
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,31,86,55,4,3,1,0,19060,36942,0.47482740
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,9,50,41,4,4,0,0,19065,33530,0.38409453
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,49,60,11,4,4,0,0,19067,34236,0.40278810
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,18,21,3,4,4,0,0,19081,32754,0.36306426
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,30,84,54,4,4,0,0,19086,36184,0.45400956
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,10,71,61,4,4,0,0,19107,32615,0.35868295
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,35,59,24,4,4,0,0,19149,36320,0.45594796
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,4,33,29,4,4,0,0,19174,35165,0.42461498
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,47,70,23,4,4,0,0,19191,34333,0.40207116
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,8,45,37,4,4,0,0,19235,33124,0.36879979
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,8,14,6,4,3,1,0,19264,33962,0.39028147
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,45,59,14,4,4,0,0,19293,33928,0.38860860
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,4,31,27,4,4,0,0,19335,34348,0.39864578
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,9,60,51,4,4,0,0,19344,33256,0.36941052
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,64,77,13,4,4,0,0,19358,35496,0.42851832
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,9,75,66,4,4,0,0,19362,36615,0.45812533
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,60,70,10,4,2,2,0,19363,35856,0.43794477
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,70,82,12,4,4,0,0,19383,37094,0.47028678
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,22,46,24,4,4,0,0,19414,36100,0.44306957
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,41,73,32,4,4,0,0,19418,34019,0.38770579
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,8,77,69,4,2,2,0,19429,35962,0.43900690
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,19,22,3,4,2,2,0,19472,37231,0.47156134
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,18,22,4,4,4,0,0,19495,34914,0.40942645
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,22,39,17,4,2,2,0,19540,33203,0.36279873
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,13,46,33,3,3,0,0,5334,7808,0.06569304
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,5,50,45,2,2,0,0,207,12141,0.31688794
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,7,53,46,2,2,0,0,208,12529,0.32716410
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,28,54,26,2,2,0,0,209,12500,0.32636750
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,1,46,45,2,2,0,0,240,12431,0.32371216
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,38,52,14,2,2,0,0,243,12363,0.32182687
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,42,56,14,2,2,0,0,249,12356,0.32148168
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,3,62,59,2,2,0,0,251,12523,0.32586298
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,72,74,2,2,2,0,0,257,12418,0.32291556
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,25,85,60,2,2,0,0,260,12073,0.31367499
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,76,87,11,2,2,0,0,261,12508,0.32519915
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,59,83,24,2,2,0,0,301,12379,0.32071163
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,20,54,34,2,2,0,0,316,12441,0.32195964
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,17,55,38,2,2,0,0,320,12690,0.32846522
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,53,63,10,2,2,0,0,324,12442,0.32177377
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,7,69,62,2,2,0,0,325,11868,0.30650558
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,29,73,44,2,2,0,0,329,12443,0.32166755
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,15,86,71,2,2,0,0,339,12613,0.32591609
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,30,36,6,2,2,0,0,344,12225,0.31548062
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,14,62,48,2,2,0,0,356,12242,0.31561338
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,16,48,32,2,2,0,0,361,12355,0.31848115
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,66,76,10,2,2,0,0,374,12392,0.31911843
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,44,87,43,2,2,0,0,375,12445,0.32049920
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,29,67,38,2,2,0,0,397,12336,0.31702071
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,34,75,41,2,2,0,0,399,12403,0.31874668
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,20,49,29,2,2,0,0,417,11986,0.30719596
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,17,51,34,2,2,0,0,420,12092,0.30993096
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,28,64,36,2,2,0,0,431,12370,0.31702071
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,22,48,26,2,2,0,0,434,12259,0.31399363
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,44,74,30,2,2,0,0,446,12361,0.31638343
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,54,63,9,2,2,0,0,456,12321,0.31505576
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,30,69,39,2,2,0,0,459,11825,0.30180563
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,1,59,58,2,2,0,0,473,12236,0.31234732
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,19,66,47,2,2,0,0,476,12302,0.31402018
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,56,87,31,2,2,0,0,480,12233,0.31208178
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,47,49,2,2,2,0,0,484,11916,0.30355815
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,17,45,28,2,2,0,0,524,11886,0.30169942
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,29,75,46,2,2,0,0,570,12246,0.31003717
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,13,78,65,2,2,0,0,577,12231,0.30945300
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,26,72,46,2,2,0,0,581,12168,0.30767392
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,30,45,15,2,2,0,0,597,11611,0.29245884
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,33,69,36,2,2,0,0,598,11767,0.29657461
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,19,21,2,2,2,0,0,610,12058,0.30398301
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,31,35,4,2,2,0,0,631,11732,0.29476899
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,51,83,32,2,2,0,0,639,11949,0.30031864
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,44,79,35,2,2,0,0,650,12157,0.30554965
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,41,80,39,2,2,0,0,652,11921,0.29922995
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,13,53,40,2,2,0,0,668,12147,0.30480616
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,26,42,16,2,2,0,0,677,11960,0.29960170
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,3,37,34,2,2,0,0,690,11810,0.29527350
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,69,85,16,2,2,0,0,698,11222,0.27944769
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,6,53,47,2,2,0,0,724,12063,0.30108869
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,32,36,4,2,2,0,0,729,12053,0.30069039
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,63,70,7,2,2,0,0,741,12057,0.30047796
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,0,29,29,2,2,0,0,747,12105,0.30159320
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,52,75,23,2,2,0,0,754,12148,0.30254912
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,14,72,58,2,2,0,0,765,12003,0.29840680
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,38,46,8,2,2,0,0,771,11918,0.29599044
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,53,69,16,2,2,0,0,804,11123,0.27400425
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,0,28,28,2,2,0,0,824,12001,0.29678704
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,15,81,66,2,2,0,0,828,12224,0.30260223
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,52,82,30,2,2,0,0,830,11760,0.29022836
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,70,76,6,2,2,0,0,834,11966,0.29559214
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,16,43,27,2,2,0,0,835,11988,0.29614976
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,46,80,34,2,2,0,0,871,11861,0.29182156
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,34,57,23,2,2,0,0,879,11548,0.28329793
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,1,38,37,2,2,0,0,881,11832,0.29078598
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,39,43,4,2,2,0,0,896,11939,0.29322889
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,25,61,36,2,2,0,0,911,11948,0.29306957
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,63,72,9,2,2,0,0,927,11884,0.29094530
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,45,57,12,2,2,0,0,929,11507,0.28088157
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,66,82,16,2,2,0,0,945,11662,0.28457249
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,16,29,13,2,2,0,0,946,11672,0.28481147
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,37,38,1,2,2,0,0,949,11649,0.28412108
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,9,74,65,2,2,0,0,980,11864,0.28900690
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,17,65,48,2,2,0,0,993,11829,0.28773234
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,3,29,26,2,2,0,0,997,11620,0.28207647
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,18,80,62,2,2,0,0,1008,11621,0.28181094
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,4,82,78,2,2,0,0,1018,11625,0.28165162
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,6,43,37,2,2,0,0,1021,11876,0.28823686
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,46,70,24,2,2,0,0,1028,11818,0.28651089
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,0,36,36,2,2,0,0,1031,11719,0.28380244
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,57,87,30,2,2,0,0,1067,11291,0.27148168
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,17,35,18,2,2,0,0,1073,11680,0.28165162
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,8,15,7,2,2,0,0,1081,11561,0.27827934
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,68,78,10,2,2,0,0,1085,11012,0.26359533
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,0,21,21,2,2,0,0,1094,11657,0.28048327
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,24,77,53,2,2,0,0,1101,10923,0.26080722
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,4,10,6,2,2,0,0,1109,11589,0.27827934
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,28,37,9,2,2,0,0,1114,11331,0.27129580
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,27,75,48,2,2,0,0,1136,11290,0.26962294
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,12,59,47,2,2,0,0,1140,11712,0.28072225
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,39,60,21,2,2,0,0,1144,11764,0.28199681
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,43,46,3,2,2,0,0,1154,11556,0.27620818
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,2,56,54,2,2,0,0,1156,11530,0.27546468
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,8,22,14,2,2,0,0,1187,11524,0.27448221
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,33,86,53,2,2,0,0,1193,11709,0.27923526
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,73,83,10,2,2,0,0,1205,11839,0.28236856
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,7,79,72,2,2,0,0,1209,11544,0.27442910
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,45,46,1,2,2,0,0,1211,11436,0.27150823
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,6,70,64,2,2,0,0,1212,11763,0.28016463
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,37,40,3,2,2,0,0,1234,11258,0.26617100
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,27,87,60,2,2,0,0,1241,11224,0.26508232
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,1,83,82,2,2,0,0,1252,11777,0.27947424
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,12,70,58,2,2,0,0,1274,11651,0.27554434
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,32,86,54,2,2,0,0,1284,11647,0.27517260
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,1,42,41,2,2,0,0,1296,11726,0.27695167
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,22,84,62,2,2,0,0,1298,11377,0.26763144
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,23,72,49,2,2,0,0,1303,11466,0.26986192
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,12,30,18,2,2,0,0,1340,11515,0.27018056
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,71,83,12,2,2,0,0,1342,11383,0.26662241
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,0,42,42,2,2,0,0,1344,11335,0.26529474
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,21,70,49,2,2,0,0,1345,11598,0.27225173
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,33,45,12,2,2,0,0,1354,11013,0.25647902
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,6,80,74,2,2,0,0,1378,11521,0.26933086
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,28,75,47,2,1,1,0,1382,10707,0.24761020
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,49,70,21,2,2,0,0,1398,11555,0.26970260
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,5,15,10,2,2,0,0,1406,11388,0.26505576
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,30,64,34,2,2,0,0,1409,11303,0.26271907
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,42,62,20,2,2,0,0,1418,11122,0.25767392
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,20,55,35,2,2,0,0,1432,11553,0.26874668
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,2,54,52,2,2,0,0,1441,11248,0.26040892
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,21,61,40,2,2,0,0,1471,11018,0.25350505
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,45,79,34,2,2,0,0,1478,10944,0.25135422
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,60,86,26,2,2,0,0,1479,11590,0.26848115
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,20,39,19,2,2,0,0,1481,11516,0.26646309
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,46,54,8,2,2,0,0,1488,11203,0.25796601
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,16,49,33,2,2,0,0,1494,11477,0.26508232
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,41,44,3,2,2,0,0,1495,11067,0.25416888
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,56,70,14,2,2,0,0,1496,11450,0.26431227
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,15,30,15,2,2,0,0,1507,11234,0.25828465
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,14,17,3,2,2,0,0,1519,11259,0.25862985
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,10,86,76,2,2,0,0,1533,11525,0.26532130
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,5,71,66,2,2,0,0,1543,10924,0.24909719
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,0,85,85,2,2,0,0,1545,11121,0.25427509
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,16,66,50,2,2,0,0,1551,11440,0.26258630
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,44,49,5,2,2,0,0,1575,11009,0.25050451
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,15,79,64,2,2,0,0,1581,10894,0.24729156
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,25,60,35,2,2,0,0,1582,11276,0.25740839
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,10,80,70,2,2,0,0,1583,11465,0.26240042
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,4,42,38,2,2,0,0,1591,11057,0.25135422
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,56,73,17,2,2,0,0,1602,11252,0.25624004
challenges/very_hard/challenge-88_47.qasm,very_hard,challenge-88_47.qasm,7,20,13,2,2,0,0,1642,11351,0.25780669
